listingId,address,unit_number,rent,rent_type,bedrooms,bathrooms,housing_type,date_available,latitude,longitude,pets_allowed,air_conditioning,electricity_included,electronic_payments,furniture_included,heat_included,internet_included,kitchen_available,laundry_available,near_bus,osparking_available,osparking_included,psparking_available,water_included,faculty,ugrad,sabbatical,fa_sublet,sp_sublet,sum_sublet,short_term,graduate,distance
1669.0,2215 N. Triphammer rd.,,3600.0,Price per Unit,4.0,3.0,Room to Rent,2019-01-01 05:00:00,42.4746724,-76.4813185,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,3020.079357460831
1670.0,708 SENECA STREET E,Entire House,7900.0,Price per Unit,10.0,3.0,Rent,2020-06-01 04:00:00,42.4409225,-76.4890893,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,820.558645122768
1671.0,119 STEWART AVENUE,1-1,750.0,Price per Unit,1.0,1.0,Rent,2019-08-01 04:00:00,42.4405241,-76.4895411,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,876.3390984273308
1672.0,401 COLLEGE AVENUE,2A-2,1000.0,Price per Unit,4.0,2.0,Room to Rent,2019-01-01 05:00:00,42.44197776561796,-76.48503219999999,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,630.28989707243
1673.0,407 College Avenue,2A-2,1000.0,Price per Unit,4.0,2.0,Room to Rent,2019-01-01 05:00:00,42.4419811,-76.48496449999999,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,629.8966657657721
1674.0,119 STEWART AVENUE,,735.0,Price per Unit,1.0,1.0,Rent,2018-10-04 04:00:00,42.4405241,-76.4893172807229,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,868.6324233910896
1675.0,327 EDDY STREET,ONE BEDROOM,1585.0,Price per Unit,1.0,1.0,Rent,2021-06-08 04:00:00,42.44168838816176,-76.486877583992,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,680.7369375872647
1676.0,931 Deer Trail Road,Lake House,2950.0,Price per Unit,4.0,3.0,Rent,2019-05-23 04:00:00,42.69496195250291,-76.67671229999999,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,31667.095684582448
1678.0,114 CATHERINE STREET,Apt 1,2550.0,Price per Unit,3.0,1.0,Room to Rent,2019-01-01 05:00:00,42.4405604,-76.4863786,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,796.3365564736524
1679.0,105 Maple Ave,,1300.0,Price per Unit,2.0,1.0,Room to Rent,2018-12-15 05:00:00,42.4411794,-76.4767444,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,986.0388790474734
1680.0,700 Warren Rd.,17-2C,1210.0,Price per Unit,1.0,1.0,Rent,2018-11-15 05:00:00,42.4876058,-76.47156170739883,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4577.371485814487
1681.0,222 AURORA STREET S,101,570.0,Price per Unit,1.0,1.0,Room to Rent,2018-11-01 04:00:00,42.4379485,-76.49520369999999,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1366.8478076226766
1682.0,307 TITUS AVENUE S,1,1100.0,Price per Unit,2.0,1.0,Room to Rent,2018-10-21 04:00:00,42.4339073,-76.5020095,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,2071.102800661398
1683.0,409 COLLEGE AVENUE,3B,885.0,Price per Unit,4.0,2.0,Room to Rent,2019-01-01 05:00:00,42.44229135263475,-76.4849973,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,595.4031985362715
1684.0,146 CODDINGTON ROAD,,1200.0,Price per Unit,2.0,2.0,Rent,2019-06-01 04:00:00,42.4293246,-76.49270349999999,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,2133.8607736904282
1685.0,315 THURSTON AVENUE,,800.0,Price per Unit,1.0,1.0,Rent,2019-05-15 04:00:00,42.4533143,-76.4848877,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,630.3315411425993
1686.0,301 EDDY STREET,#8,5850.0,Price per Unit,6.0,2.0,Rent,2019-01-01 05:00:00,42.44088920141062,-76.4873069,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,775.4494023697931
1687.0,805 SENECA STREET E,,8950.0,Price per Unit,10.0,4.0,Rent,2019-06-01 04:00:00,42.4405234,-76.4879598,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,829.1777838379479
1688.0,526 STEWART AVENUE,12,770.0,Price per Unit,1.0,1.0,Room to Rent,2018-12-16 05:00:00,42.4445965,-76.48981446253865,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,522.6427961366439
1689.0,709 Stewart Avenue,,1215.0,Price per Unit,1.0,1.0,Rent,2019-06-01 04:00:00,42.4501875,-76.49000679362074,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,500.8384345523765
1690.0,709 Stewart Avenue,,2485.0,Price per Unit,3.0,1.0,Rent,2019-06-01 04:00:00,42.4501875,-76.48986931937642,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,491.5674387562536
1691.0,120 Westbourne Lane,,1080.0,Price per Unit,0.0,1.0,Rent,2019-06-01 04:00:00,42.45586710000001,-76.4869288,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,928.2135975953248
1692.0,120 Westbourne Lane,,1750.0,Price per Unit,3.0,1.0,Rent,2019-06-01 04:00:00,42.45586710000001,-76.48712020305277,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,931.0647174679812
1693.0,210 LAKE STREET BLDG 5,5a,1580.0,Price per Unit,2.0,1.0,Room to Rent,2019-01-02 05:00:00,42.45088399999999,-76.49342443340878,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,781.7478226428763
1694.0,105 Maple Ave,,1300.0,Price per Unit,2.0,1.0,Room to Rent,2018-12-04 05:00:00,42.44095545705213,-76.4767444,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1004.342841476873
1695.0,"8 Country Club Rd, Apt 4",Apt 4,1410.0,Price per Unit,2.0,1.0,Room to Rent,2019-02-18 05:00:00,42.45899892727961,-76.48441403809903,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1263.2151734231438
1696.0,88 Village Circle,3,690.0,Price per Unit,1.0,1.0,Rent,2018-11-01 04:00:00,42.5112731,-76.4684165,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,7204.041426909777
1697.0,304 THURSTON AVENUE (BLDG. B),,3500.0,Price per Unit,4.0,2.0,Rent,2021-08-20 04:00:00,42.4540541,-76.48614118108986,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,719.0393633881869
1698.0,217 CAYUGA STREET S,3a,1150.0,Price per Unit,1.0,1.0,Rent,2018-10-15 04:00:00,42.4377499,-76.49871639999999,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1575.9738550799975
1699.0,220 Triphammer Rd.,15,1255.0,Price per Unit,1.0,1.0,Rent,2020-06-15 04:00:00,42.45664,-76.4816446,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1036.5867396629587
1700.0,305 OAK AVENUE,,7100.0,Price per Unit,10.0,4.0,Room to Rent,2019-01-01 05:00:00,42.4416515,-76.4813185,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,730.700449333977
1701.0,165 S. Main Street,,950.0,Price per Unit,1.0,1.0,Rent,2018-11-27 05:00:00,42.59457922313241,-76.1830154,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,29653.096763233985
1702.0,209 COLLEGE AVENUE,4,2565.0,Price per Unit,3.0,1.0,Room to Rent,2019-01-01 05:00:00,42.43992410000001,-76.48483211344362,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,858.6962257929454
1703.0,702 Cayuga Heights RD,A,1000.0,Price per Unit,2.0,1.0,Rent,2018-12-01 05:00:00,42.476707,-76.499543,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,3445.5562191308572
1704.0,108 Pine Tree Rd.,,1800.0,Price per Unit,3.0,1.5,Rent,2021-08-15 04:00:00,42.4232129,-76.461947,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,3309.10264498148
1705.0,120 VALENTINE PLACE,,900.0,Price per Unit,1.0,1.0,Rent,2018-12-17 05:00:00,42.435668,-76.48622005006168,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1335.8426250933628
1706.0,114 SUMMIT AVENUE,307,6000.0,Price per Unit,5.0,4.0,Share,2018-12-16 05:00:00,42.44205119999999,-76.4835549,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,632.8045464410599
1707.0,606 Winston Court,5,1177.0,Price per Unit,3.0,1.0,Rent,2018-12-18 05:00:00,42.476300786275566,-76.45717662023776,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,3917.834464658763
1708.0,106 VALENTINE PLACE,698,1770.0,Price per Unit,1.0,1.0,Rent,2018-12-08 05:00:00,42.4363068,-76.48559248312557,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1261.8932678776712
1709.0,114 SUMMIT AVENUE,307,6000.0,Price per Unit,5.0,4.0,Share,2018-12-15 05:00:00,42.44205119999999,-76.48323437500416,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,638.1451752996949
1710.0,222 Summerhill Drive,6,1580.0,Price per Unit,2.0,2.0,Rent,2019-01-07 05:00:00,42.43746521662296,-76.46027529999999,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,2320.9431339170787
1711.0,638 STEWART AVENUE,Apt F,2061.0,Price per Unit,3.0,1.0,Rent,2019-01-01 05:00:00,42.447624,-76.4905802,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,460.54668616424976
1712.0,320 DRYDEN ROAD,4L,3000.0,Price per Unit,3.0,1.5,Room to Rent,2019-01-02 05:00:00,42.44156599999999,-76.4826513,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,702.2551258392093
1713.0,915 STATE STREET E,,2350.0,Price per Unit,2.0,2.0,Rent,2021-08-08 04:00:00,42.436622,-76.4854524,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1226.447541023522
1714.0,905 STATE STREET E,,1750.0,Price per Unit,1.0,1.0,Rent,2019-07-25 04:00:00,42.4366935,-76.48586810731665,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1220.0921545512822
1715.0,106 VALENTINE PLACE,,1695.0,Price per Unit,0.0,1.0,Rent,2021-06-10 04:00:00,42.4363068,-76.48554451499874,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1261.739373884337
1716.0,201 Wyckoff Ave,,4620.0,Price per Unit,6.0,2.0,Rent,2021-06-10 04:00:00,42.4539193,-76.48349259999999,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,707.9858069921291
1717.0,300 Culver Rd,B,1200.0,Price per Unit,2.0,1.0,Rent,2018-10-23 04:00:00,42.434724,-76.55086086695053,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,5594.785209663371
1718.0,37 uptown road,17,1240.0,Price per Unit,2.0,1.0,Room to Rent,2019-01-01 05:00:00,42.48068346710632,-76.47500699999999,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,3763.3688837596715
1719.0,307 EDDY STREET,Apartment 4,3000.0,Price per Unit,4.0,2.5,Room to Rent,2019-01-01 05:00:00,42.4411236,-76.48683863416132,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,741.323452169489
1720.0,171 State Street E,,900.0,Price per Unit,2.0,1.0,Rent,2019-06-01 04:00:00,42.43969943734101,-76.49692739999999,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1320.56331085471
1721.0,315 Summerhill Ln,Apt 2,650.0,Price per Unit,3.0,2.0,Room to Rent,2018-12-12 05:00:00,42.4366893,-76.4605704,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,2343.5168392307824
1722.0,224 BRYANT AVENUE,3,1350.0,Price per Unit,1.0,1.0,Rent,2019-08-15 04:00:00,42.439957171583,-76.48249538465575,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,878.6783426116563
1723.0,301 EDDY STREET,APT 4,3750.0,Price per Unit,5.0,2.0,Room to Rent,2018-12-16 05:00:00,42.44094518728185,-76.4873069,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,769.4193702812129
1724.0,315 Summerhill Ln,Apt 2,600.0,Price per Unit,3.0,2.0,Room to Rent,2018-12-12 05:00:00,42.4366893,-76.46069995622344,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,2334.4418547190335
1725.0,307 EDDY STREET,Apt. 4,3000.0,Price per Unit,4.0,2.5,Room to Rent,2018-12-21 05:00:00,42.4411236,-76.4869459095101,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,743.196612027215
1726.0,133 Westview Lane,,1600.0,Price per Unit,2.0,2.0,Rent,2018-10-25 04:00:00,42.426375,-76.46576278780665,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,2842.1853186108824
1727.0,123 anystreet,,1000.0,Price per Unit,1.0,1.0,Rent,2018-10-25 04:00:00,42.4909053,-76.2971553,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,16138.217144534778
1728.0,325 DRYDEN ROAD,,800.0,Price per Unit,1.0,2.0,Room to Rent,2018-11-05 05:00:00,42.4411026,-76.4824028,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,757.399713261097
1729.0,602 Keith St,,825.0,Price per Unit,3.0,2.0,Room to Rent,2021-02-02 05:00:00,42.4487737,-76.4414958,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,3569.011917633764
1730.0,153 whitetail drive,153 Whitetail drive,2100.0,Price per Unit,4.0,2.5,Rent,2018-12-10 05:00:00,42.405147,-76.48312,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,4728.093410386736
1731.0,119 STEWART AVENUE,#1,735.0,Price per Unit,1.0,1.0,Room to Rent,2019-01-01 05:00:00,42.44058848412276,-76.4895411,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,869.8749874138829
1732.0,113 LAKE STREET,,2200.0,Price per Unit,3.0,1.5,Rent,2018-12-15 05:00:00,42.4507541,-76.4924776,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,706.5136296982265
1733.0,203 Pine Tree Rd.,203A,1290.0,Price per Unit,2.0,1.0,Rent,2019-01-01 05:00:00,42.43018729391352,-76.4620080116394,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,2705.25591484037
1734.0,"121 Veteran's Pl, Ithaca, NY 14850","Build B, Apt 213B",877.0,Price per Unit,1.0,1.0,Room to Rent,2018-12-18 05:00:00,42.43909821901715,-76.47309,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1361.3282243885628
1735.0,203 Pine Tree Rd.,2,1390.0,Price per Unit,2.0,1.0,Rent,2018-11-01 04:00:00,42.4301117,-76.46182476732085,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2721.765867162001
1736.0,210 LAKE STREET BLDG 2,2G,750.0,Price per Unit,1.0,1.0,Room to Rent,2019-01-01 05:00:00,42.45088399999999,-76.49344035877738,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,782.9078524935612
1737.0,113 LAKE STREET,,2100.0,Price per Unit,3.0,1.5,Rent,2018-12-15 05:00:00,42.4507541,-76.49266437419192,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,719.9183444439577
1738.0,707 SENECA STREET E,3A,2940.0,Price per Unit,3.0,1.0,Rent,2019-01-01 05:00:00,42.44070512682441,-76.4890247,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,840.5260337114902
1739.0,144 CAMPBELL AVENUE,,700.0,Price per Unit,1.0,1.0,Share,2019-01-02 05:00:00,42.4546886,-76.5244587,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,3333.386518205776
1740.0,707 SENECA STREET E,3A,2625.0,Price per Unit,3.0,1.0,Room to Rent,2019-01-01 05:00:00,42.44065753865468,-76.48926073439333,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,853.2005755052193
1741.0,"505 Wyckoff, 2",2,3260.0,Price per Unit,4.0,1.0,Room to Rent,2019-08-01 04:00:00,42.4565949,-76.4868305847479,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1006.7581067602355
1742.0,"505 Wyckoff, Apt 5",5,1630.0,Price per Unit,2.0,1.0,Rent,2021-08-01 04:00:00,42.4565949,-76.48677422172145,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1006.0663102010164
1743.0,612-14 STEWART AVENUE,1,2850.0,Price per Unit,5.0,2.0,Share,2018-12-06 05:00:00,42.4466731,-76.4905483,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,470.5287194769469
1744.0,506 DRYDEN ROAD,,1450.0,Price per Unit,2.0,1.0,Rent,2020-06-05 04:00:00,42.4413001,-76.4801117,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,810.3331720127975
1746.0,222-26 EDDY STREET,2,100.0,Price per Unit,0.0,1.0,Rent,2018-10-29 04:00:00,42.4405879,-76.4877114,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,816.4756401504861
1747.0,210 LAKE STREET BLDG 2,apt 2G,700.0,Price per Unit,1.0,1.0,Room to Rent,2019-01-01 05:00:00,42.45088399999999,-76.49346811746511,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,784.9309420948163
1748.0,144 CAMPBELL AVENUE,,700.0,Price per Unit,1.0,1.0,Share,2019-01-01 05:00:00,42.4546886,-76.52446266811015,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,3333.7029727939853
1749.0,101-03 QUARRY STREET N,101 N. Quarry Street Apt A,850.0,Price per Unit,2.0,1.0,Rent,2019-06-01 04:00:00,42.438827,-76.488276,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1017.5071191331292
1750.0,101-03 QUARRY STREET N,"101 N. Quarry Street, Apt B",2148.0,Price per Unit,3.0,1.0,Rent,2019-06-01 04:00:00,42.438827,-76.48818623817797,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1015.5666092173095
1751.0,101-03 QUARRY STREET N,"101 N. Quarry Street, Apt C",2199.0,Price per Unit,3.0,1.0,Rent,2019-06-01 04:00:00,42.438827,-76.48831345201866,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1018.3314309518511
1752.0,101-03 QUARRY STREET N,"103 N. Quarry Street, Apt B",1750.0,Price per Unit,2.0,1.0,Rent,2019-08-01 04:00:00,42.438827,-76.48847759168774,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1022.0452717819734
1753.0,101-03 QUARRY STREET N,"103 N. Quarry Street, Apt C",1675.0,Price per Unit,2.0,1.0,Rent,2019-06-01 04:00:00,42.438827,-76.48802674800989,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1012.2417261891873
1754.0,105 WORTH STREET,Apt #1,2700.0,Price per Unit,3.0,1.0,Rent,2019-08-01 04:00:00,42.4386765,-76.4785173,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1129.0818762015645
1755.0,105 WORTH STREET,Apt #2,1900.0,Price per Unit,3.0,1.0,Rent,2019-08-15 04:00:00,42.4386765,-76.47853179093642,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1128.5249863691279
1756.0,127 COLLEGE AVENUE,Apt #1,1725.0,Price per Unit,2.0,1.0,Rent,2019-06-01 04:00:00,42.43919676867748,-76.4848425,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,939.5559385191452
1757.0,127 COLLEGE AVENUE,Apt #3,1950.0,Price per Unit,2.0,1.0,Rent,2019-06-01 04:00:00,42.43917997245265,-76.4848425,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,941.4234828281351
1758.0,127 COLLEGE AVENUE,Apt #6,2148.0,Price per Unit,3.0,1.0,Rent,2019-06-01 04:00:00,42.439199568047805,-76.4848425,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,939.2446812306234
1759.0,504 STEWART AVENUE,Apt 1A,2095.0,Price per Unit,2.0,1.0,Rent,2019-08-15 04:00:00,42.4436216,-76.4899025,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,603.5083190944371
1760.0,504 STEWART AVENUE,Apt #2,1150.0,Price per Unit,1.0,1.0,Rent,2019-08-15 04:00:00,42.4436216,-76.49008919860064,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,613.892389196745
1761.0,504 STEWART AVENUE,Apt #7,1150.0,Price per Unit,1.0,1.0,Rent,2019-08-01 04:00:00,42.4436216,-76.48980041613336,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,597.9201915579494
1762.0,205 WYCKOFF AVENUE,,795.0,Price per Unit,1.0,1.0,Rent,2020-06-01 04:00:00,42.4544769,-76.48358777938475,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,767.9592017518186
1763.0,205 WYCKOFF AVENUE,,2385.0,Price per Unit,3.0,1.0,Rent,2020-08-01 04:00:00,42.4544769,-76.48330352132086,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,771.7412606129845
1764.0,STATE STREET E,804,6390.0,Price per Unit,9.0,2.5,Rent,2019-01-01 05:00:00,42.4366529,-76.4851516,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1222.458994895349
1766.0,309 EDDY STREET,4A,4780.0,Price per Unit,4.0,2.0,Room to Rent,2018-10-31 04:00:00,42.441215,-76.487267,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,739.562040197728
1767.0,207 KELVIN PLACE,APT 1,2196.0,Price per Unit,4.0,2.0,Rent,2018-12-14 05:00:00,42.4564153,-76.48309183713033,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,987.1786642033846
1768.0,309 EDDY STREET,,4780.0,Price per Unit,4.0,2.0,Room to Rent,2018-12-28 05:00:00,42.441215,-76.48719469002495,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,738.0704262768181
1769.0,612-14 STEWART AVENUE,1,2850.0,Price per Unit,5.0,2.0,Share,2018-11-01 04:00:00,42.4466731,-76.49080920108386,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,491.38713486526814
1770.0,513 Wyckoff Road,,650.0,Price per Unit,1.0,1.0,Rent,2019-01-24 05:00:00,42.457429,-76.487762,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1111.7331600775094
1771.0,108 ELSTON PLACE,3,1800.0,Price per Unit,3.0,1.0,Rent,2019-06-06 04:00:00,42.4387412,-76.4900832,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1075.4699361523499
1772.0,108-10 EDDY STREET,06,4950.0,Price per Unit,6.0,2.0,Rent,2019-07-01 04:00:00,42.4384697,-76.48733796575954,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1038.7244060286835
1773.0,108-10 EDDY STREET,08,5800.0,Price per Unit,8.0,2.0,Rent,2019-07-01 04:00:00,42.4384697,-76.48759448940875,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1042.871452990818
1774.0,110 DRYDEN ROAD,1D,1800.0,Price per Unit,3.0,1.0,Room to Rent,2018-12-17 05:00:00,42.44176360000001,-76.48607799999999,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,660.4005248258923
1775.0,619 AURORA STREET N,1,1875.0,Price per Unit,3.0,1.0,Rent,2019-08-01 04:00:00,42.4471898,-76.4957754,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,888.2591182735814
1776.0,WILLARD WAY (LOT),206,1400.0,Price per Unit,1.0,1.0,Rent,2018-12-24 05:00:00,42.4497766,-76.4920209,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,625.3579791035114
1777.0,"316 E State St, Apt 701",Apt 701,1250.0,Price per Unit,1.0,1.0,Room to Rent,2018-11-04 04:00:00,42.4398354,-76.4949626,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1194.5483282965886
1778.0,207 WORTH STREET,,1500.0,Price per Unit,3.0,1.0,Rent,2019-01-01 05:00:00,42.4387672,-76.4767552,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1195.311009640701
1779.0,100 FAIRVIEW SQUARE,2G,1749.0,Price per Unit,2.0,1.0,Rent,2020-06-12 04:00:00,42.4406469,-76.47612549324836,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1063.9751930064815
1780.0,131 Snyder Hill Road,Upper,1500.0,Price per Unit,3.0,1.0,Rent,2018-11-15 05:00:00,42.4285147,-76.4588618,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,3019.065445536608
1781.0,502 DRYDEN ROAD,Terrace,900.0,Price per Unit,1.0,1.0,Rent,2018-12-19 05:00:00,42.4412848,-76.48046,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,798.1773649443824
